,composition,UUID,cell,positions,numbers,energy (eV/atom),formation energy (eV/atom),Tc (K)(KKR-FULL)
75901,Cu2YPb,c0ce37a4-3fd8-4f80-a4b8-120da721c61c,"[[3.32047882, 3.32047882, -0.0], [-3.32047882, 3.32047882, 0.0], [-0.0, 0.0, 7.27839789]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[29 29 29 29 39 39 82 82],-4.4005467675,-0.023422955,
17711,CoZrPb,00782fe3-0dfc-43a9-bef8-0a2adf78eca8,"[[3.12565039, 3.12565039, -0.0], [-3.12565039, 3.12565039, -0.0], [0.0, 0.0, 6.25260058]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[27 27 40 40 82 82],-6.512615195,-0.1336640966666659,180.5
36094,Rh2VAl,08e1c5bf-66e8-496e-8513-119889e2cfab,"[[2.82971575, 2.82971575, 0.0], [-2.82971575, 2.82971575, 0.0], [-0.0, -0.0, 6.88774208]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[45 45 45 45 23 23 13 13],-7.480557965,-0.6766563075000009,
91721,Hf2FeAl,19eb44e5-9083-4dce-a6d8-d023b2e0dd3e,"[[2.7730461, 2.7730461, 0.0], [-2.7730461, 2.7730461, 0.0], [0.0, 0.0, 9.09521482]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[72 72 72 72 26 26 13 13],-8.07935368,-0.1146914625000015,58.1
34275,Ru2TiGe,acd67a4c-452a-41c2-a183-6de0e10efbe2,"[[3.04051, 3.04051, -0.0], [-3.04051, 3.04051, -0.0], [-0.0, -0.0, 6.08305301]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[44 44 44 44 22 22 32 32],-8.37040524875,-0.6746974325000004,
67759,VRhP,cd5b713e-6726-4915-a3f4-81057d6d7d5f,"[[2.6536096, 2.6536096, 0.0], [-2.6536096, 2.6536096, 0.0], [0.0, 0.0, 6.42675474]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[23 23 45 45 15 15],-7.530224496666667,-0.319674997857143,
89398,Ag2NbAs,b6c24256-88fe-45e9-b302-bccdb49e2ba2,"[[3.27823181, 3.27823181, 0.0], [-3.27823181, 3.27823181, -0.0], [0.0, 0.0, 6.55264886]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7500000000000001], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[47 47 47 47 41 41 33 33],-4.81756660625,0.2314885675000004,
12953,Mn2CdIn,48018b37-0bbf-4555-a8d5-23f348fba964,"[[3.05799474, 3.05799474, 0.0], [-3.05799474, 3.05799474, 0.0], [-0.0, -0.0, 7.61709942]]","[[0.49999999999999983, 3.63055897416343e-17, 0.25], [0.9999999999999999, 0.49999999999999983, 0.75], [0.49999999999999983, 3.63055897416343e-17, 0.75], [0.9999999999999999, 0.49999999999999983, 0.25], [0.0, 0.0, 0.5], [0.49999999999999983, 0.49999999999999983, 0.0], [0.0, 0.0, 0.0], [0.49999999999999983, 0.49999999999999983, 0.5]]",[25 25 25 25 48 48 49 49],-5.0753917025,0.1801430962500001,
19894,NiZnAs,aff022b4-b329-421d-8f67-6a75092015dc,"[[2.8405913, 2.8405913, 0.0], [-2.8405913, 2.8405913, 0.0], [0.0, 0.0, 5.68666412]]","[[0.4999999999999999, 2.7755575615628907e-17, 0.25], [0.9999999999999998, 0.49999999999999983, 0.75], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[28 28 30 30 33 33],-3.993132418333333,-0.2403058050000002,
103243,La2CrPb,6ef95d46-d9c9-4fa9-89ef-cd3792d645b1,"[[3.34680682, 3.34680682, -0.0], [-3.34680682, 3.34680682, -0.0], [-0.0, -0.0, 10.26002135]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[57 57 57 57 24 24 82 82],-5.69720458375,0.0065160062500009,
61446,LaAgGa,dbb79aa2-1489-4c55-801d-96f732fb628d,"[[2.84685192, 2.84685192, -0.0], [-2.84685192, 2.84685192, -0.0], [-0.0, -0.0, 10.05007768]]","[[0.4999999999999999, 2.7755575615628907e-17, 0.25], [0.9999999999999999, 0.49999999999999983, 0.75], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[57 57 47 47 31 31],-3.640372591666667,-0.1471504166666672,
45167,HfFeGe,761ecf93-8fcc-429b-bf1b-56fc02d1c084,"[[2.45405334, 2.45405334, 0.0], [-2.45405334, 2.45405334, 0.0], [-0.0, -0.0, 8.58971605]]","[[0.4999999999999999, 2.7755575615628907e-17, 0.25], [0.9999999999999999, 0.4999999999999999, 0.75], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[72 72 26 26 32 32],-7.54290809,0.0276668600000012,
71303,Mn2ReP,d56f0872-b96e-4c01-ad2b-87ac7596e041,"[[2.54457908, 2.54457908, -0.0], [-2.54457908, 2.54457908, 0.0], [0.0, 0.0, 7.35747209]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.7499999999999999], [0.5, 0.0, 0.7499999999999999], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[25 25 25 25 75 75 15 15],-8.87182627375,0.0084799566071414,
92089,Hf2CuTl,237f5b69-763a-4fd5-98ab-c70c155bbdb6,"[[2.90001147, 2.90001147, 0.0], [-2.90001147, 2.90001147, -0.0], [0.0, 0.0, 9.51353477]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[72 72 72 72 29 29 81 81],-6.300462785,0.1531890731250005,
82038,Nb2ZnPb,ee8bcd86-2916-4169-8f8f-b0cbf64a34d3,"[[2.91888927, 2.91888927, 0.0], [-2.91888927, 2.91888927, -0.0], [0.0, 0.0, 8.93362587]]","[[0.4999999999999999, 3.803580478491931e-17, 0.25], [0.9999999999999999, 0.49999999999999983, 0.75], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.4999999999999999, 3.803580478491931e-17, 0.75], [0.9999999999999999, 0.49999999999999983, 0.25], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[41 41 41 41 30 30 82 82],-5.95940794,0.2569843812499996,
77805,Y2ScIn,1ea622d8-e147-4374-b17a-75a322035600,"[[3.27691039, 3.27691039, 0.0], [-3.27691039, 3.27691039, 0.0], [-0.0, 0.0, 10.11996601]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[39 39 39 39 21 21 49 49],-5.6437764075,-0.2278627174999998,
66601,Ti2AgPb,5bfa7587-3572-4f63-809f-0dbfa6df6dde,"[[2.90646749, 2.90646749, 0.0], [-2.90646749, 2.90646749, -0.0], [-0.0, -0.0, 9.11946711]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999999], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999999], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[22 22 22 22 47 47 82 82],-5.3691653725,0.1064363075000001,
26022,Y2ScIn,f0c1365c-0e8d-463f-a075-faeaad832a9e,"[[3.30979916, 3.30979916, 0.0], [-3.30979916, 3.30979916, 0.0], [-0.0, -0.0, 9.81724864]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.7499999999999998], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.4999999999999999], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.4999999999999999]]",[39 39 39 39 21 21 49 49],-5.66703969875,-0.25112600875,
33667,Mo2CdIn,59e13036-2a64-4c7f-a464-9630cf160fb1,"[[2.81731211, 2.81731211, -0.0], [-2.81731211, 2.81731211, 0.0], [0.0, 0.0, 9.11027107]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[42 42 42 42 48 48 49 49],-5.77623081125,0.5121196525000009,
44058,Cd2TaBi,718ca034-3318-494a-a5a5-4e8109c2c291,"[[2.95307646, 2.95307646, 0.0], [-2.95307646, 2.95307646, 0.0], [-0.0, -0.0, 10.20709634]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[48 48 48 48 73 73 83 83],-3.79235312875,0.5037323949999997,
82831,Nb2AuP,08e5a7cd-026f-4eec-8e04-57847282afb3,"[[2.76483097, 2.76483097, 0.0], [-2.76483097, 2.76483097, -0.0], [0.0, 0.0, 8.83380506]]","[[0.4999999999999999, 4.0155186218315414e-17, 0.25], [0.9999999999999998, 0.4999999999999998, 0.75], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.4999999999999999, 4.0155186218315414e-17, 0.75], [0.9999999999999998, 0.4999999999999998, 0.25], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[41 41 41 41 79 79 15 15],-7.2431671975,-0.0406013208928568,
53667,Os2TaPb,92ba28fc-b3a1-4f5a-983f-26e37e4f3c38,"[[3.05579335, 3.05579335, -0.0], [-3.05579335, 3.05579335, -0.0], [-0.0, -0.0, 7.39240527]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[76 76 76 76 73 73 82 82],-9.03142386125,0.4286281562499994,
58048,AuMnIn,b317f9e1-1588-4fad-87e0-61119c01ed91,"[[0.0, 3.18658014, 3.18658014], [3.18658014, 0.0, 3.18658014], [3.18658014, 3.18658014, -0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[79 25 49],-4.892839306666667,-0.0148544800000003,11.0
54679,IrCuBi,897ee4f4-9ecd-4e33-8ae1-83f5d71e846d,"[[3.11434414, 3.11434414, 0.0], [-3.11434414, 3.11434414, -0.0], [0.0, -0.0, 6.25571612]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[77 77 29 29 83 83],-5.2299258816666665,0.2645302566666672,
100028,Ir2ReIn,77e4563c-0e0e-4574-b8c6-a5b47b18372a,"[[2.80217991, 2.80217991, -0.0], [-2.80217991, 2.80217991, 0.0], [-0.0, -0.0, 8.0808687]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[77 77 77 77 75 75 49 49],-7.9137895525,0.252299773749999,
89356,Ag2ZrGa,7504cbba-9d28-434d-8dcb-8b3430372fc8,"[[3.33016567, 3.33016567, -0.0], [-3.33016567, 3.33016567, -0.0], [-0.0, 0.0, 6.58486162]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7500000000000001], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[47 47 47 47 40 40 31 31],-4.3920226225,-0.1776326174999996,
6063,VCoTl,cb7065d2-98db-462d-b4ff-1a1fa14d56ac,"[[3.00200839, 3.00200839, -0.0], [-3.00200839, 3.00200839, -0.0], [0.0, 0.0, 6.06187545]]","[[0.49999999999999983, 2.7755575615628904e-17, 0.25], [0.9999999999999999, 0.49999999999999983, 0.7500000000000002], [0.0, 0.0, 0.5], [0.4999999999999997, 0.49999999999999983, 0.0], [0.0, 0.0, 0.0], [0.4999999999999997, 0.49999999999999983, 0.5]]",[23 23 27 27 81 81],-5.17728895,0.8931599858333333,
38883,Pd2RuPb,dfb66e19-3e10-46a7-b3b3-78669f7cfead,"[[2.90153089, 2.90153089, 0.0], [-2.90153089, 2.90153089, -0.0], [0.0, 0.0, 8.04059226]]","[[0.4999999999999999, 3.826335361279426e-17, 0.25], [0.9999999999999999, 0.49999999999999983, 0.75], [0.4999999999999999, 3.826335361279426e-17, 0.75], [0.9999999999999999, 0.49999999999999983, 0.25], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[46 46 46 46 44 44 82 82],-5.60082403625,0.2097456100000005,
103086,La2TiSb,f1f0c1c9-5e04-4059-b2d7-dbbd0bf3db80,"[[3.3052589, 3.3052589, 0.0], [-3.3052589, 3.3052589, 0.0], [-0.0, -0.0, 9.92072573]]","[[0.49999999999999983, 3.3589593378756394e-17, 0.25], [0.9999999999999999, 0.49999999999999983, 0.75], [0.0, 0.0, 0.5], [0.49999999999999983, 0.49999999999999983, 0.0], [0.49999999999999983, 3.3589593378756394e-17, 0.75], [0.9999999999999999, 0.49999999999999983, 0.25], [0.0, 0.0, 0.0], [0.49999999999999983, 0.49999999999999983, 0.5]]",[57 57 57 57 22 22 51 51],-5.7117207625,-0.2976439399999995,
60888,LaYSb,8b8099ce-e728-4fc5-9261-a62eb3236c14,"[[3.05833077, 3.05833077, -0.0], [-3.05833077, 3.05833077, -0.0], [-0.0, -0.0, 11.16814896]]","[[0.49999999999999983, 2.7755575615628904e-17, 0.25], [0.9999999999999998, 0.49999999999999983, 0.7500000000000001], [0.0, 0.0, 0.5], [0.4999999999999998, 0.49999999999999983, 0.0], [0.0, 0.0, 0.0], [0.4999999999999998, 0.49999999999999983, 0.5]]",[57 57 39 39 51 51],-5.693991055000001,-0.552163525000001,
76564,Cu2OsSb,715adb7a-3e49-4f53-bf79-9e1fb4651a57,"[[2.72257532, 2.72257532, 0.0], [-2.72257532, 2.72257532, -0.0], [0.0, -0.0, 7.95835901]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[29 29 29 29 76 76 51 51],-5.43399836375,0.2827360312499998,
22687,CuPdPb,d6c4f5d5-d553-4d0d-a641-87bcbed117aa,"[[0.0, 3.0875127, 3.0875127], [3.0875127, 0.0, 3.0875127], [3.0875127, 3.0875127, 0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[29 46 82],-4.117620043333333,0.0642310866666668,
53952,OsPtAs,dd648337-f2a5-4bcf-98e5-8444e6ac1274,"[[2.99978189, 2.99978189, 0.0], [-2.99978189, 2.99978189, -0.0], [0.0, 0.0, 5.98494211]]","[[0.4999999999999999, 2.7755575615628907e-17, 0.25], [0.9999999999999998, 0.49999999999999983, 0.7500000000000001], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[76 76 78 78 33 33],-7.075671051666667,0.2594838116666669,
63805,Lu2CdSb,da9567c8-5238-444d-8afa-9441ba1c1e4f,"[[3.37409719, 3.37409719, 0.0], [-3.37409719, 3.37409719, 0.0], [-0.0, 0.0, 8.79198055]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[71 71 71 71 48 48 51 51],-3.90323809875,-0.45236386875,0.6
94489,Ta2ReSi,e29c1401-1b94-4583-9d70-8238cd352e6d,"[[2.71127119, 2.71127119, -0.0], [-2.71127119, 2.71127119, -0.0], [-0.0, -0.0, 8.76564356]]","[[0.5, 4.094843144868724e-17, 0.25], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.5], [0.5000000000000001, 0.5000000000000002, 0.0], [0.5, 4.094843144868724e-17, 0.7499999999999998], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5000000000000001, 0.5000000000000002, 0.5]]",[73 73 73 73 75 75 14 14],-10.48158389375,-0.1245026900000016,
91793,Hf2FePb,a001a927-1723-41c6-9fdb-c74c69332225,"[[2.8783503, 2.8783503, -0.0], [-2.8783503, 2.8783503, 0.0], [-0.0, -0.0, 9.38675019]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[72 72 72 72 26 26 82 82],-7.68367691375,0.2419229512499994,
45006,HfCrSn,73d479c3-4aa8-4e26-9883-0044f5e7e660,"[[2.69939582, 2.69939582, -0.0], [-2.69939582, 2.69939582, 0.0], [0.0, 0.0, 9.13457757]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[72 72 24 24 50 50],-7.308709771666667,0.454434693333333,
55320,IrHfGe,7d28086e-5be8-411c-b85f-29f200ce3c2f,"[[3.07916461, 3.07916461, 0.0], [-3.07916461, 3.07916461, 0.0], [0.0, 0.0, 6.14516198]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[77 77 72 72 32 32],-8.482937608333334,-0.7174180616666668,
14043,Fe2CrSn,18415c37-6afa-49a9-80d3-2b1559e2a5c8,"[[2.71734453, 2.71734453, -0.0], [-2.71734453, 2.71734453, -0.0], [-0.0, 0.0, 7.54410381]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[26 26 26 26 24 24 50 50],-7.2683524425,0.2076192287499996,
84117,Mo2PtBi,b5f507c8-3bd7-44c6-8f3d-c75cf54e3208,"[[2.94275034, 2.94275034, 0.0], [-2.94275034, 2.94275034, 0.0], [0.0, 0.0, 8.21943205]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[42 42 42 42 78 78 83 83],-7.527675355,0.4292722362500001,
32258,Mo2ScTl,4dc55974-d166-4b6f-962b-589154c1ea73,"[[2.83009747, 2.83009747, -0.0], [-2.83009747, 2.83009747, 0.0], [0.0, 0.0, 9.32384668]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[42 42 42 42 21 21 81 81],-7.17608920875,0.4008536718750006,
15516,Fe2PdPb,17bc9315-c6b9-4678-a5c2-ca471c469c8f,"[[2.76739102, 2.76739102, -0.0], [-2.76739102, 2.76739102, 0.0], [-0.0, 0.0, 8.35738074]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[26 26 26 26 46 46 82 82],-6.0861330975,0.2478203649999999,
82717,Nb2IrSi,45c5693b-4382-4443-b9b6-d7000fe84ec8,"[[2.67811017, 2.67811017, 0.0], [-2.67811017, 2.67811017, -0.0], [-0.0, -0.0, 8.96204742]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[41 41 41 41 77 77 14 14],-9.00195552375,-0.3874368012500007,
24855,Zn2MoAl,b94f864d-4362-4a3a-a659-2ab8a78746d1,"[[2.59915014, 2.59915014, -0.0], [-2.59915014, 2.59915014, -0.0], [-0.0, -0.0, 8.77223638]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[30 30 30 30 42 42 13 13],-4.2584813025,-0.0410425774999998,
2599,Sc2AuAs,eecf8a53-fa74-4682-9d55-452a90b4e95d,"[[3.23781258, 3.23781258, -0.0], [-3.23781258, 3.23781258, 0.0], [-0.0, -0.0, 7.45746256]]","[[0.49999999999999983, 3.428929245265816e-17, 0.24999999999999997], [0.9999999999999999, 0.49999999999999983, 0.75], [0.49999999999999983, 3.428929245265816e-17, 0.75], [0.9999999999999999, 0.49999999999999983, 0.24999999999999997], [0.0, 0.0, 0.49999999999999983], [0.49999999999999983, 0.49999999999999983, 0.0], [0.0, 0.0, 0.0], [0.49999999999999983, 0.49999999999999983, 0.49999999999999983]]",[21 21 21 21 79 79 33 33],-5.896379445,-0.7987511412500004,64.5
59103,AuAgGe,d6a72ea7-7aab-44d8-bdea-cad1b5e51af1,"[[3.03081104, 3.03081104, 0.0], [-3.03081104, 3.03081104, 0.0], [-0.0, -0.0, 6.87722032]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[79 79 47 47 32 32],-3.3899046116666667,0.0940880783333331,
10843,Mn2ScSb,211f00e3-fb7d-4a2e-80dc-5ad542a30390,"[[3.1072967, 3.1072967, -0.0], [-3.1072967, 3.1072967, 0.0], [-0.0, -0.0, 6.22101126]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999998], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 25 25 21 21 51 51],-7.08772836375,-0.0620379800000003,
9210,CrCuBi,d4ad4b53-17ef-498c-9a64-83ae106fda13,"[[2.940345, 2.940345, 0.0], [-2.940345, 2.940345, -0.0], [0.0, -0.0, 7.3539061]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[24 24 29 29 83 83],-5.208432761666667,0.5075406233333339,
98528,Os2Ge,06bb5a0c-9660-4433-b24a-31ff04938018,"[[0.0, 2.95256229, 2.95256229], [2.95256229, 0.0, 2.95256229], [2.95256229, 2.95256229, -0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[76 76 32],-8.599982466666667,0.3902922699999986,
22544,Cu2RhSi,2588685a-c310-4423-b3a5-1835c60b072f,"[[2.63499354, 2.63499354, 0.0], [-2.63499354, 2.63499354, -0.0], [0.0, 0.0, 7.15600471]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[29 29 29 29 45 45 14 14],-5.31550381625,-0.2699435137499995,
41227,AgPdBi,9411c101-91ab-4b06-942d-c81c790941e2,"[[2.86546356, 2.86546356, 0.0], [-2.86546356, 2.86546356, 0.0], [0.0, 0.0, 8.54211723]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[47 47 46 46 83 83],-3.89539033,0.0412790783333332,
35294,RuPdAs,d33add89-5660-469b-a2b2-7bd04b6d2325,"[[2.95469381, 2.95469381, 0.0], [-2.95469381, 2.95469381, -0.0], [0.0, 0.0, 5.92847149]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[44 44 46 46 33 33],-6.330340615,0.042859268333333,
36028,RhTiAl,b7c06512-0aaf-47ff-8a86-273ed8ecb8d4,"[[2.9873627, 2.9873627, -0.0], [-2.9873627, 2.9873627, -0.0], [0.0, 0.0, 5.94251729]]","[[0.5, 0.0, 0.25], [0.9999999999999997, 0.49999999999999983, 0.7500000000000001], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[45 45 22 22 13 13],-6.7853197566666665,-0.5190033050000006,
