,composition,UUID,cell,positions,numbers,energy (eV/atom),formation energy (eV/atom),hull distance (eV/atom),total magnetization (muB/f.u.),band gap (eV)
87929,Pd2CoP,9b12c9ef-0762-4d49-b325-56abe2718ec2,"[[2.7875514, 2.7875514, 0.0], [-2.7875514, 2.7875514, -0.0], [0.0, 0.0, 7.01287713]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[46 46 46 46 27 27 15 15],-5.7003955325,0.0190206428571428,0.5583500999721266,1.9484019,
56182,Pt2MnTl,4794b046-7f7b-4b4e-95df-f699cf3170f1,"[[2.93632449, 2.93632449, 0.0], [-2.93632449, 2.93632449, 0.0], [0.0, 0.0, 7.86311505]]","[[0.5, 3.7809956917437167e-17, 0.25], [0.9999999999999999, 0.4999999999999999, 0.75], [0.5, 3.7809956917437167e-17, 0.75], [0.9999999999999999, 0.4999999999999999, 0.25], [0.0, 0.0, 0.5], [0.49999999999999983, 0.49999999999999994, 0.0], [0.0, 0.0, 0.0], [0.49999999999999983, 0.49999999999999994, 0.5]]",[78 78 78 78 25 25 81 81],-5.96649523125,-0.1462544456249999,0.1249835884482754,4.30017465,
58784,AuMoTl,6e295a96-db51-4a91-8ce3-41f39cdd1f5d,"[[-0.0, 3.21743451, 3.21743451], [3.21743451, 0.0, 3.21743451], [3.21743451, 3.21743451, 0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[79 42 81],-4.60710085,0.8446466541666672,0.8753689525000002,1.999984,0.0
23842,Zn2VTl,d94cdec3-8bbe-47c1-bb13-7a3edd0eb3c4,"[[2.80787428, 2.80787428, -0.0], [-2.80787428, 2.80787428, 0.0], [0.0, 0.0, 9.01162948]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[30 30 30 30 23 23 81 81],-3.01611016875,0.329921271875,0.3624771729464284,2.01507415,
3935,TiYGa,4ca0922f-619a-4c1b-be1e-99c3e2d44d70,"[[2.95972348, 2.95972348, 0.0], [-2.95972348, 2.95972348, 0.0], [0.0, -0.0, 8.47843578]]","[[0.4999999999999999, 2.7755575615628907e-17, 0.25], [0.9999999999999999, 0.49999999999999983, 0.7500000000000002], [0.9999999999999998, 2.0555530665690674e-16, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[22 22 39 39 31 31],-5.40445591,0.3073603049999995,0.7919887562620879,1.9985413,
19580,Ni2FeBi,7bc8b4f2-abd3-429a-b08c-e2d1ff268fd1,"[[2.73661997, 2.73661997, 0.0], [-2.73661997, 2.73661997, -0.0], [0.0, 0.0, 7.78638706]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[28 28 28 28 26 26 83 83],-5.47790053,0.29951420125,0.3699713900000001,3.3976487,0.0
75716,Cu2MnTl,fad9231f-815d-4ac2-ae62-913bc391eab2,"[[2.91926421, 2.91926421, 0.0], [-2.91926421, 2.91926421, 0.0], [-0.0, -0.0, 7.27913332]]","[[0.5, 3.803091960029053e-17, 0.25], [0.9999999999999999, 0.4999999999999999, 0.75], [0.0, 0.0, 0.5], [0.49999999999999983, 0.49999999999999994, 0.0], [0.5, 3.803091960029053e-17, 0.75], [0.9999999999999999, 0.4999999999999999, 0.25], [0.0, 0.0, 0.0], [0.49999999999999983, 0.49999999999999994, 0.5]]",[29 29 29 29 25 25 81 81],-4.3578600375,0.2845847181250001,0.2845847181250001,3.703055,
364,Sc2CrSi,8727de5c-aa97-4951-9bd2-459a499e23f9,"[[2.94625636, 2.94625636, -0.0], [-2.94625636, 2.94625636, 0.0], [-0.0, 0.0, 8.18881237]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[21 21 21 21 24 24 14 14],-7.0183675725,-0.15770675,0.3551827716666667,3.23713985,
16524,CoTiIn,a24111ef-d93c-45f2-b535-34c591787031,"[[0.0, 2.99449752, 2.99449752], [2.99449752, 0.0, 2.99449752], [2.99449752, 2.99449752, 0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[27 22 49],-5.785536176666667,0.013692976666667,0.3078550723147201,1.2323741,0.0
19584,NiFeBi,0c27c7c2-a1f6-4648-9384-45f6f85c73ec,"[[2.97361948, 2.97361948, 0.0], [-2.97361948, 2.97361948, 0.0], [-0.0, -0.0, 6.15286856]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[28 28 26 26 83 83],-5.571869193333334,0.3046120216666672,0.3573891058333339,3.4142911,0.0
57475,Pt2OsGa,8e3071a5-7710-4197-9330-a5a60a81c9da,"[[2.76488334, 2.76488334, 0.0], [-2.76488334, 2.76488334, 0.0], [0.0, 0.0, 7.88004383]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[78 78 78 78 76 76 31 31],-6.56748370375,0.0182897449999996,0.4260554765624993,0.2628847,
21480,CuMnAl,a11083fe-b08a-4030-bbe0-27db6a3c6cb3,"[[2.84217076, 2.84217076, -0.0], [-2.84217076, 2.84217076, -0.0], [-0.0, 0.0, 5.7248148]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999999], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[29 29 25 25 13 13],-5.383938751666666,0.0640736149999992,0.2980738044125139,3.03766675,
39833,AgTiSn,a9fed020-01a9-434a-974b-c850f5e21f2b,"[[3.18762492, 3.18762492, 0.0], [-3.18762492, 3.18762492, 0.0], [0.0, 0.0, 6.37496087]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[47 47 22 22 50 50],-4.697141171666667,0.0906963216666666,0.3773171514624882,0.68664255,0.0
56033,PtVPb,4b51375f-5bc1-4b79-bfc8-80bebc1d5874,"[[3.14433021, 3.14433021, -0.0], [-3.14433021, 3.14433021, -0.0], [0.0, 0.0, 6.29980202]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999999], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[78 78 23 23 82 82],-6.141023146666666,0.0746256133333342,0.4382973216666669,1.0,0.0
42357,CdCrGe,7241b07d-a24f-40f0-abfa-a2892be04ba8,"[[2.48801716, 2.48801716, 0.0], [-2.48801716, 2.48801716, 0.0], [0.0, -0.0, 9.83017889]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[48 48 24 24 32 32],-4.590717596666667,0.3381271216666667,0.3967750005555556,2.920144,
77166,Zn2MoTl,9f136edc-1bc9-47e0-ac03-65b3a64bc9d3,"[[2.74217219, 2.74217219, 0.0], [-2.74217219, 2.74217219, -0.0], [-0.0, 0.0, 9.12839821]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[30 30 30 30 42 42 81 81],-3.4350630625,0.4014845781250002,0.4278401214583335,0.14657925,
14244,FeMnTl,53f36e54-96f0-4134-bac4-5ce89fb2c6aa,"[[3.05473126, 3.05473126, -0.0], [-3.05473126, 3.05473126, -0.0], [0.0, 0.0, 6.08177518]]","[[0.49999999999999983, 2.7755575615628904e-17, 0.24999999999999997], [0.9999999999999998, 0.49999999999999983, 0.7499999999999998], [0.9999999999999998, 2.0088865650157824e-16, 0.49999999999999983], [0.4999999999999998, 0.49999999999999983, 0.0], [0.0, 0.0, 0.0], [0.4999999999999998, 0.49999999999999983, 0.49999999999999983]]",[26 26 25 25 81 81],-5.766619325,0.6803639625000008,0.6803639625000008,0.8854611,
1165,Sc2CuSb,e2190a7e-8e9a-44b5-aa5b-b67a41fa234d,"[[2.87519937, 2.87519937, 0.0], [-2.87519937, 2.87519937, 0.0], [-0.0, -0.0, 9.81766838]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[21 21 21 21 29 29 51 51],-5.54337990625,-0.4460965100000003,0.1994625829687496,0.1948245,
14680,Fe2CuGe,26b8551e-62a9-49c2-9de8-2b640f7a8889,"[[2.54794693, 2.54794693, -0.0], [-2.54794693, 2.54794693, -0.0], [-0.0, -0.0, 7.55840269]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[26 26 26 26 29 29 32 32],-6.20142260875,2.651250000873518e-06,0.0978320229805119,4.46747635,
15627,Fe2CdSi,672203a3-c698-4fc0-b5a4-9ef5d08555e2,"[[2.72619441, 2.72619441, 0.0], [-2.72619441, 2.72619441, 0.0], [-0.0, -0.0, 7.60108057]]","[[0.5, 4.072427925729466e-17, 0.25], [0.9999999999999999, 0.4999999999999999, 0.75], [0.5, 4.072427925729466e-17, 0.75], [0.9999999999999999, 0.4999999999999999, 0.25], [0.0, 0.0, 0.5], [0.49999999999999983, 0.49999999999999994, 0.0], [0.0, 0.0, 0.0], [0.49999999999999983, 0.49999999999999994, 0.5]]",[26 26 26 26 48 48 14 14],-5.4025906325,0.2761788637500002,0.5687754187500007,4.8048249,
8634,CrFeGa,b1ab2f8d-4d00-4e27-a1bf-cbb7b6342564,"[[2.77482305, 2.77482305, 0.0], [-2.77482305, 2.77482305, 0.0], [0.0, 0.0, 5.54536261]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[24 24 26 26 31 31],-6.379473765,0.5189433450000003,0.6439615310416673,0.73186805,0.0
5071,Ti2PtTl,397ce737-1123-4a6e-ac94-a1c1ecf2e6c1,"[[2.97153517, 2.97153517, -0.0], [-2.97153517, 2.97153517, -0.0], [0.0, 0.0, 8.03559846]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[22 22 22 22 78 78 81 81],-6.27537016875,-0.2945489731249999,0.2945746637681322,0.94551865,
104914,Lu2CrSn,9b9b7afc-1de0-47a2-84ef-d9bcb4f30181,"[[3.06644754, 3.06644754, 0.0], [-3.06644754, 3.06644754, -0.0], [-0.0, -0.0, 10.00692985]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7500000000000001], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[71 71 71 71 24 24 50 50],-5.64112764,-0.0721394662500003,0.397177450879467,3.46412465,
14490,Fe2CoBi,227a48e0-b2c9-4cef-868c-8f26f404beaf,"[[-0.0, 3.08035071, 3.08035071], [3.08035071, 0.0, 3.08035071], [3.08035071, 3.08035071, -0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.75, 0.75, 0.75], [0.0, 0.0, 0.0]]",[26 26 27 83],-6.48259214,0.3813142349999996,0.4283989456250001,6.0946973,0.0
49066,W2MnBi,daa2cbf2-f43d-4a7e-902b-fca97653ce41,"[[2.75745504, 2.75745504, 0.0], [-2.75745504, 2.75745504, 0.0], [-0.0, -0.0, 9.0062608]]","[[0.4999999999999999, 4.026259752271995e-17, 0.24999999999999997], [0.9999999999999999, 0.49999999999999983, 0.75], [0.4999999999999999, 4.026259752271995e-17, 0.75], [0.9999999999999999, 0.49999999999999983, 0.24999999999999997], [0.0, 0.0, 0.4999999999999999], [0.4999999999999999, 0.4999999999999999, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.4999999999999999]]",[74 74 74 74 25 25 83 83],-8.89813196,0.7595678487499988,0.793294864385774,1.7665154,
15734,Fe2HfIn,dd1d1826-9d8f-4032-bbc1-dd78c8886377,"[[3.12002956, 3.12002956, -0.0], [-3.12002956, 3.12002956, -0.0], [0.0, 0.0, 6.24191218]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[26 26 26 26 72 72 49 49],-7.29618850625,-0.04016406625,0.218816736250001,0.9188034,0.0
67119,Ti2AuTl,ecf7c4dc-ddf7-4951-86bd-f1492ba5a5e3,"[[2.8911538, 2.8911538, 0.0], [-2.8911538, 2.8911538, -0.0], [0.0, 0.0, 8.96399817]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[22 22 22 22 79 79 81 81],-5.30570197875,-0.0464941931249995,0.2699126181431327,1.9114098,
51031,Re2FeSi,363e97bd-3ab9-4cd3-88ae-38d976447143,"[[2.98041813, 2.98041813, -0.0], [-2.98041813, 2.98041813, 0.0], [0.0, 0.0, 5.95642432]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[75 75 75 75 26 26 14 14],-9.69048301,-0.0689409574999988,0.1881306687500012,2.4795488,0.0
70128,MnCoP,5152b83d-eb68-4718-96f5-e7c79c91a870,"[[0.0, 2.65848165, 2.65848165], [2.65848165, 0.0, 2.65848165], [2.65848165, 2.65848165, -0.0]]","[[0.25, 0.25, 0.24999999999999997], [0.5, 0.5, 0.4999999999999998], [0.0, 0.0, 0.0]]",[25 27 15],-7.3074562133333325,-0.2054425095238083,0.5274794172272037,2.1267701,0.0
43449,CdMoPb,41c32ac9-5fcb-42d7-afce-6838e873f4f3,"[[2.80967098, 2.80967098, -0.0], [-2.80967098, 2.80967098, 0.0], [0.0, 0.0, 9.86176418]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[48 48 42 42 82 82],-4.097202796666667,0.987680525,0.987680525,2.0802226,
68858,Cr2YTl,94ab5993-e41e-49be-a32c-7837bc241939,"[[0.0, 3.47535403, 3.47535403], [3.47535403, 0.0, 3.47535403], [3.47535403, 3.47535403, -0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.75, 0.75, 0.75], [0.0, 0.0, 0.0]]",[24 24 39 81],-6.629793825,0.2904325706249997,0.4779859581249997,0.1208978,0.0
23162,CuReTl,b88eb618-3ed7-4466-9027-fb0972f93120,"[[3.02615745, 3.02615745, 0.0], [-3.02615745, 3.02615745, 0.0], [0.0, 0.0, 6.13481285]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[29 29 75 75 81 81],-4.914068146666667,1.2059605091666672,1.2059605091666672,2.4264783,
72443,Fe2HfSi,02141f91-8889-439f-86b6-3ccef3938e0e,"[[2.53856336, 2.53856336, -0.0], [-2.53856336, 2.53856336, -0.0], [-0.0, -0.0, 8.37538786]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[26 26 26 26 72 72 14 14],-8.2110000625,-0.2385865100000002,0.3682303108522728,1.40915995,
73571,Co2RuIn,d30b1110-0164-48d6-b538-3190267c9b9f,"[[2.68182319, 2.68182319, -0.0], [-2.68182319, 2.68182319, 0.0], [0.0, 0.0, 7.84099701]]","[[0.5, 4.139806937179766e-17, 0.24999999999999997], [0.0, 0.5, 0.75], [0.0, 0.0, 0.49999999999999983], [0.5000000000000002, 0.5000000000000003, 0.0], [0.5, 4.139806937179766e-17, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.0], [0.5000000000000002, 0.5000000000000003, 0.49999999999999983]]",[27 27 27 27 44 44 49 49],-6.1916387175,0.2745659637500006,0.3365255675000004,4.0698975,
70175,MnNiP,405441bd-5ff3-4874-90b9-71b4fd7f9a45,"[[2.3709227, 2.3709227, 0.0], [-2.3709227, 2.3709227, -0.0], [0.0, 0.0, 7.15963458]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[25 25 28 28 15 15],-6.798080323333333,-0.2148661178571416,0.4301380330605381,3.3797435,
3120,Ti2MnSi,b4458574-2a17-4593-b725-670ec61a3e3e,"[[2.8720282, 2.8720282, -0.0], [-2.8720282, 2.8720282, 0.0], [-0.0, -0.0, 6.78302084]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[22 22 22 22 25 25 14 14],-7.9179341075,-0.4468395075,0.1790297824842639,0.5615579,
36309,Rh2MnSn,a8c98fc7-faf8-4584-abe0-e8c7b2554200,"[[3.05029449, 3.05029449, 0.0], [-3.05029449, 3.05029449, -0.0], [0.0, 0.0, 6.67862781]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[45 45 45 45 25 25 50 50],-7.2564397075,-0.4518015762500003,0.0152919439110757,4.4754833,
28351,Zr2VPb,3c30075b-d34f-4255-8a4f-2352b8ae2796,"[[2.98849386, 2.98849386, -0.0], [-2.98849386, 2.98849386, -0.0], [-0.0, -0.0, 9.50839092]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[40 40 40 40 23 23 82 82],-7.300961155,0.0934759749999996,0.2634023312499995,1.69821745,
42634,CdFeTl,ec054e97-2797-4283-93fa-b8afdf909481,"[[2.7150621, 2.7150621, -0.0], [-2.7150621, 2.7150621, -0.0], [-0.0, -0.0, 9.49612205]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[48 48 26 26 81 81],-3.112056058333333,0.6330755675000006,0.6330755675000006,2.65045645,
15917,Fe2ReGe,0707ee3e-753a-4e0b-8551-7f766754fcb1,"[[2.67332486, 2.67332486, -0.0], [-2.67332486, 2.67332486, 0.0], [-0.0, -0.0, 6.94847274]]","[[0.4999999999999999, 4.1529671205958725e-17, 0.25], [0.9999999999999998, 0.4999999999999998, 0.75], [0.4999999999999999, 4.1529671205958725e-17, 0.75], [0.9999999999999998, 0.4999999999999998, 0.25], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[26 26 26 26 75 75 32 32],-8.20623992375,0.1567851200000003,0.2542299933333339,0.85829315,
10070,CrCdSn,da3d2e41-e51a-4912-9059-e61ecadb241c,"[[3.25552787, 3.25552787, -0.0], [-3.25552787, 3.25552787, 0.0], [0.0, 0.0, 6.50483401]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[24 24 48 48 50 50],-4.372243563333334,0.3327088266666666,0.3340681145059562,3.4562972,0.0
101879,Au2MnP,af624487-0ee3-49c4-89d9-b682ec5342f2,"[[2.75522275, 2.75522275, 0.0], [-2.75522275, 2.75522275, -0.0], [-0.0, -0.0, 8.8312149]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[79 79 79 79 25 25 15 15],-5.06025263,0.1163265441071432,0.4873802760454022,4.2688909,
71306,Mn2ReP,20f59c96-1140-4bb1-a5f3-1774223e2299,"[[0.0, 2.88893479, 2.88893479], [2.88893479, 0.0, 2.88893479], [2.88893479, 2.88893479, -0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.75, 0.75, 0.75], [0.0, 0.0, 0.0]]",[25 25 75 15],-9.07148167,-0.1911754396428584,0.2567477794936771,2.0700955,0.0
56415,Pt2NiPb,c2e19e64-69c6-406d-b6e0-a16bb24e5aaa,"[[2.86907306, 2.86907306, -0.0], [-2.86907306, 2.86907306, 0.0], [0.0, 0.0, 7.97459586]]","[[0.49999999999999967, 0.9999999999999998, 0.25], [0.9999999999999999, 0.49999999999999983, 0.75], [0.49999999999999967, 0.9999999999999998, 0.75], [0.9999999999999999, 0.49999999999999983, 0.25], [0.9999999999999998, 2.3217736211119485e-16, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[78 78 78 78 28 28 82 82],-5.275781985,0.0423183050000002,0.2131941149999998,0.18225945,
12159,Mn2ZnPb,0ba360d7-4241-48b4-97aa-b28c69a33d91,"[[2.89472871, 2.89472871, -0.0], [-2.89472871, 2.89472871, 0.0], [-0.0, 0.0, 8.41635743]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 25 25 30 30 82 82],-5.27820248375,0.3216150124999997,0.3296167853160914,0.17426695,
18144,Co2AgAl,42a72765-5648-4a09-8e41-7b0aeab68d77,"[[2.63833189, 2.63833189, -0.0], [-2.63833189, 2.63833189, -0.0], [-0.0, -0.0, 7.61841838]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999999], [0.5, 0.0, 0.7499999999999999], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[27 27 27 27 47 47 13 13],-5.04812492625,0.0840179562500003,0.3953186637500001,2.51185835,
69017,Cr2NbTl,4ffdbb6c-94cf-44fc-a120-94327bc37934,"[[2.77460859, 2.77460859, -0.0], [-2.77460859, 2.77460859, -0.0], [0.0, 0.0, 8.73584789]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[24 24 24 24 41 41 81 81],-7.2610341325,0.574629350625,0.6051035806250002,0.72989765,
12155,Mn2ZnPb,33e436ba-3485-4d35-bb45-1c290c6892fe,"[[2.85771205, 2.85771205, 0.0], [-2.85771205, 2.85771205, -0.0], [-0.0, -0.0, 8.08378536]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 25 25 30 30 82 82],-5.32098790625,0.2788295899999999,0.2868313628160916,6.00231075,
44196,Cd2ReSi,bad3d15e-e0f3-4534-a2cb-3a365fb34a6a,"[[2.69550078, 2.69550078, 0.0], [-2.69550078, 2.69550078, -0.0], [-0.0, -0.0, 9.4989746]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[48 48 48 48 75 75 14 14],-4.28100143625,0.5494370299999991,0.7128700403124991,0.759797,
12779,MnPdIn,6730cfbe-fb44-445a-a743-b9c8f97dc494,"[[3.09098241, 3.09098241, -0.0], [-3.09098241, 3.09098241, 0.0], [-0.0, 0.0, 6.18006233]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 46 46 49 49],-5.461775159999999,0.0813474033333333,0.4285667274999998,3.7786288,0.0
