,composition,UUID,cell,positions,numbers,energy (eV/atom),formation energy (eV/atom),Tc (K)(KKR-FULL)
38171,Pd2MnSn,2bb5bf6d-a2f7-482f-9f4a-891da14e08da,"[[3.20017487, 3.20017487, -0.0], [-3.20017487, 3.20017487, 0.0], [-0.0, -0.0, 6.46825262]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[46 46 46 46 25 25 50 50],-6.2136790025,-0.4314392412500005,250.8
26497,Y2FeSi,780444db-f48a-4f7f-bf02-cf6fe2766d4b,"[[3.46257985, 3.46257985, 0.0], [-3.46257985, 3.46257985, -0.0], [0.0, 0.0, 6.92595863]]","[[0.49999999999999983, 3.2063463449807705e-17, 0.25], [0.9999999999999998, 0.49999999999999983, 0.75], [0.49999999999999983, 3.2063463449807705e-17, 0.75], [0.9999999999999998, 0.49999999999999983, 0.25], [0.0, 0.0, 0.5], [0.4999999999999998, 0.49999999999999983, 0.0], [0.0, 0.0, 0.0], [0.4999999999999998, 0.49999999999999983, 0.5]]",[39 39 39 39 26 26 14 14],-6.890834045,-0.2533979450000005,220.5
38063,Pd2CrGa,7501468f-003f-4d53-b5c2-2f70ce7ebcf5,"[[2.88240644, 2.88240644, -0.0], [-2.88240644, 2.88240644, -0.0], [0.0, -0.0, 7.1741996]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999999], [0.5, 0.0, 0.7499999999999999], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[46 46 46 46 24 24 31 31],-6.024602735,-0.3113067975000003,10.2
69873,Cr2PtSb,dd86cded-7b34-4842-b3c6-86eddcc8216e,"[[2.82229346, 2.82229346, 0.0], [-2.82229346, 2.82229346, -0.0], [0.0, 0.0, 8.09860641]]","[[0.4999999999999999, 3.9337618159139144e-17, 0.25], [0.9999999999999999, 0.49999999999999983, 0.7499999999999998], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.4999999999999999, 3.9337618159139144e-17, 0.7499999999999998], [0.9999999999999999, 0.49999999999999983, 0.25], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[24 24 24 24 78 78 51 51],-7.33442703125,-0.0132862600000001,1078.0
3445,Ti2CoIn,161cb128-c4a0-45e0-86c0-b156f01cc74f,"[[3.17381156, 3.17381156, 0.0], [-3.17381156, 3.17381156, -0.0], [0.0, 0.0, 6.36018093]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[22 22 22 22 27 27 49 49],-6.3645445475,-0.0647086637500002,843.3
67707,V2RuGa,2f5dba99-2d96-410a-a071-2801c91a3812,"[[3.02957147, 3.02957147, -0.0], [-3.02957147, 3.02957147, 0.0], [-0.0, 0.0, 6.05591768]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[23 23 23 23 44 44 31 31],-7.771207215,-0.2567596937499994,293.4
36309,Rh2MnSn,a8c98fc7-faf8-4584-abe0-e8c7b2554200,"[[3.05029449, 3.05029449, 0.0], [-3.05029449, 3.05029449, -0.0], [0.0, 0.0, 6.67862781]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[45 45 45 45 25 25 50 50],-7.2564397075,-0.4518015762500003,268.9
6935,V2RuSb,30cf9104-543f-403e-a40e-e462cbe5eb42,"[[3.12149023, 3.12149023, -0.0], [-3.12149023, 3.12149023, -0.0], [0.0, 0.0, 6.2268833]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[23 23 23 23 44 44 51 51],-7.879001625,-0.0557971274999999,408.7
87440,Rh2PtAl,330bde69-8223-489a-83f4-a43f7365a971,"[[2.75304331, 2.75304331, -0.0], [-2.75304331, 2.75304331, 0.0], [0.0, 0.0, 7.59694041]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[45 45 45 45 78 78 13 13],-6.60902376375,-0.5188122062499998,36.6
34726,Ru2NiGe,77794277-ddab-43a7-851b-cdceb7a68119,"[[2.96902701, 2.96902701, -0.0], [-2.96902701, 2.96902701, 0.0], [-0.0, -0.0, 5.9377512]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[44 44 44 44 28 28 32 32],-7.188170935,-0.0728233175000001,0.0
34466,Ru2MnAl,e372c609-51b7-47cb-8b52-9bdcbcbefc0e,"[[2.59026195, 2.59026195, 0.0], [-2.59026195, 2.59026195, 0.0], [-0.0, -0.0, 8.08000954]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[44 44 44 44 25 25 13 13],-7.99639158625,-0.2316220937500004,646.1
11239,Mn2CrGa,89757b3a-2b7d-4ceb-b878-76418193d366,"[[2.94300386, 2.94300386, 0.0], [-2.94300386, 2.94300386, -0.0], [0.0, 0.0, 5.88594709]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999999], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999999], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 25 25 24 24 31 31],-7.61012495,-0.0757118625000004,1033.3
45062,Hf2MnGe,78c22bb0-e29d-4ed3-b800-e44316bdc67c,"[[2.95446307, 2.95446307, -0.0], [-2.95446307, 2.95446307, -0.0], [0.0, 0.0, 8.12309166]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[72 72 72 72 25 25 32 32],-8.54319165,-0.2374048725000008,154.1
16620,Co2VGe,3cdbba2c-828e-4bc0-9cd0-105ae903f9de,"[[2.63599162, 2.63599162, -0.0], [-2.63599162, 2.63599162, -0.0], [-0.0, -0.0, 6.80078355]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.5, 0.0, 0.7500000000000001], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[27 27 27 27 23 23 32 32],-7.15046354,-0.2630349574999995,115.0
54417,Ir2FeGe,5ae15cf2-1690-4d92-a8f1-80a5d26893cb,"[[2.83812805, 2.83812805, 0.0], [-2.83812805, 2.83812805, 0.0], [0.0, 0.0, 6.97061232]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.7499999999999998], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[77 77 77 77 26 26 32 32],-7.71093779,-0.0869763600000004,344.4
80872,Zr2AgPb,4c1ac252-279a-4b41-a535-38816d3f2db6,"[[3.01591934, 3.01591934, -0.0], [-3.01591934, 3.01591934, 0.0], [0.0, 0.0, 9.73814135]]","[[0.49999999999999983, 3.6812092747319844e-17, 0.25], [0.9999999999999999, 0.49999999999999983, 0.75], [0.0, 0.0, 0.5], [0.49999999999999983, 0.49999999999999983, 0.0], [0.49999999999999983, 3.6812092747319844e-17, 0.75], [0.9999999999999999, 0.49999999999999983, 0.25], [0.0, 0.0, 0.0], [0.49999999999999983, 0.49999999999999983, 0.5]]",[40 40 40 40 47 47 82 82],-5.88529128875,-0.0515925062500004,0.0
15088,Fe2NbAl,cb66eba6-e4f1-4066-b537-3e9fd67a8a61,"[[2.51755858, 2.51755858, -0.0], [-2.51755858, 2.51755858, 0.0], [0.0, 0.0, 8.48878773]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[26 26 26 26 41 41 13 13],-7.715183655,-0.1233218525000001,366.0
16349,Co2ScGa,41ddeee4-c28b-4d44-b01a-901370fe3281,"[[2.54430426, 2.54430426, 0.0], [-2.54430426, 2.54430426, 0.0], [0.0, 0.0, 8.40245294]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[27 27 27 27 21 21 31 31],-6.07374699,-0.2665527899999995,40.2
12044,Mn2ZnSi,8e0d3b3b-7685-420f-b546-0f94d03797c2,"[[2.66251575, 2.66251575, -0.0], [-2.66251575, 2.66251575, -0.0], [0.0, 0.0, 7.02868022]]","[[0.4999999999999999, 4.169827069098677e-17, 0.25], [0.9999999999999998, 0.4999999999999998, 0.7500000000000001], [0.4999999999999999, 4.169827069098677e-17, 0.7500000000000001], [0.9999999999999998, 0.4999999999999998, 0.25], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[25 25 25 25 30 30 14 14],-6.2687319675,-0.2082682662500001,770.2
38237,Pd2FeSn,716cd335-6d6e-49fd-9c79-01398fe9bdc4,"[[2.91840908, 2.91840908, -0.0], [-2.91840908, 2.91840908, 0.0], [0.0, 0.0, 7.50241071]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[46 46 46 46 26 26 50 50],-5.87827104,-0.2426084862499999,241.1
38023,PdVSb,008c96c5-8a42-4880-afd6-10d0bd28a3da,"[[-0.0, 3.09754492, 3.09754492], [3.09754492, -0.0, 3.09754492], [3.09754492, 3.09754492, 0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[46 23 51],-6.210519693333333,-0.1055718283333331,103.7
34560,Ru2FeSi,568738d4-411a-47b1-b1fb-ad93bdd532e0,"[[2.95138136, 2.95138136, 0.0], [-2.95138136, 2.95138136, -0.0], [0.0, 0.0, 5.90092732]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[44 44 44 44 26 26 14 14],-8.3866481525,-0.3468720150000006,429.0
419,Sc2CrIn,26d45226-cc81-4c1b-993c-cdb0626727b0,"[[3.47715259, 3.47715259, -0.0], [-3.47715259, 3.47715259, 0.0], [0.0, 0.0, 6.97361393]]","[[0.49999999999999983, 3.19290855344705e-17, 0.24999999999999997], [0.9999999999999998, 0.49999999999999983, 0.75], [0.49999999999999983, 3.19290855344705e-17, 0.75], [0.9999999999999998, 0.49999999999999983, 0.24999999999999997], [0.0, 0.0, 0.49999999999999983], [0.4999999999999998, 0.49999999999999983, 0.0], [0.0, 0.0, 0.0], [0.4999999999999998, 0.49999999999999983, 0.49999999999999983]]",[21 21 21 21 24 24 49 49],-6.2050377775,-0.0607660675000003,627.8
56279,Pt2CoAl,c8133623-d173-4d4b-ba31-5bbc0fcb19fb,"[[2.77492495, 2.77492495, -0.0], [-2.77492495, 2.77492495, 0.0], [0.0, 0.0, 7.27113189]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[78 78 78 78 27 27 13 13],-6.330242865,-0.5839805987500002,569.3
2101,Sc2HfSb,b0fbc021-8008-4822-900c-5ea4e8225875,"[[3.05440707, 3.05440707, -0.0], [-3.05440707, 3.05440707, 0.0], [0.0, 0.0, 9.59186174]]","[[0.49999999999999983, 3.634823385296697e-17, 0.25], [0.9999999999999999, 0.49999999999999983, 0.75], [0.49999999999999983, 3.634823385296697e-17, 0.75], [0.9999999999999999, 0.49999999999999983, 0.25], [0.0, 0.0, 0.5], [0.49999999999999983, 0.49999999999999983, 0.0], [0.0, 0.0, 0.0], [0.49999999999999983, 0.49999999999999983, 0.5]]",[21 21 21 21 72 72 51 51],-6.9974108325,-0.3561756437500003,0.0
18364,Co2TaSi,1ce37898-bfb9-41c0-990d-c1b1da7d8c9d,"[[2.77023384, 2.77023384, -0.0], [-2.77023384, 2.77023384, -0.0], [-0.0, -0.0, 6.56652178]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.7499999999999999], [0.5, 0.0, 0.7499999999999999], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[27 27 27 27 73 73 14 14],-8.2377224,-0.4122163274999986,290.4
27437,Y2CdTl,7a36c30e-fb33-436d-ba7a-a36955899854,"[[3.76895014, 3.76895014, -0.0], [-3.76895014, 3.76895014, -0.0], [-0.0, -0.0, 7.56554498]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[39 39 39 39 48 48 81 81],-4.345365675,-0.3902160506249998,4.6
5971,V2CoAl,485e9326-3777-422c-9193-32e888d33904,"[[2.9554877, 2.9554877, -0.0], [-2.9554877, 2.9554877, -0.0], [-0.0, -0.0, 5.92144765]]","[[0.4999999999999999, 3.7564799360361286e-17, 0.25], [0.9999999999999999, 0.49999999999999983, 0.7499999999999999], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.4999999999999999, 3.7564799360361286e-17, 0.7499999999999999], [0.9999999999999999, 0.49999999999999983, 0.25], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[23 23 23 23 27 27 13 13],-7.34997991875,-0.1763374525000003,552.4
74271,Co2PtAl,2a0f0b8f-4aa2-48d6-8658-2e38fd31595e,"[[2.68291876, 2.68291876, 0.0], [-2.68291876, 2.68291876, -0.0], [0.0, 0.0, 7.0792932]]","[[0.5, 4.1381164468250866e-17, 0.24999999999999997], [0.0, 0.5, 0.7499999999999999], [0.0, 0.0, 0.49999999999999983], [0.5000000000000002, 0.5000000000000003, 0.0], [0.5, 4.1381164468250866e-17, 0.7499999999999999], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.0], [0.5000000000000002, 0.5000000000000003, 0.49999999999999983]]",[27 27 27 27 78 78 13 13],-6.37880442125,-0.3996132912499996,836.0
11806,Mn2NiAs,13047081-441d-49f6-829f-ee1fe4ca7ec3,"[[2.59185906, 2.59185906, 0.0], [-2.59185906, 2.59185906, -0.0], [-0.0, -0.0, 7.29863139]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 25 25 28 28 33 33],-7.1227491525,-0.1562571887499997,233.4
56102,Pt2CrSb,5ed2bcea-96c1-4aa8-9f90-1c719912886d,"[[3.47673561, 3.47673561, -0.0], [-3.47673561, 3.47673561, 0.0], [-0.0, -0.0, 5.64331115]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[78 78 78 78 24 24 51 51],-6.59572613125,-0.1281530025000004,0.6
56198,PtMnBi,fa85fe8a-a681-4494-a6a4-80c0fc7d10ab,"[[-0.0, 3.20251308, 3.20251308], [3.20251308, 0.0, 3.20251308], [3.20251308, 3.20251308, -0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[78 25 83],-6.47614004,-0.195994868333333,136.7
26567,Y2FePb,a66b6a6d-51a6-4085-84ab-d50811f225b2,"[[0.0, 3.65622389, 3.65622389], [3.65622389, -0.0, 3.65622389], [3.65622389, 3.65622389, 0.0]]","[[0.25, 0.25, 0.24999999999999997], [0.7500000000000002, 0.7500000000000002, 0.7499999999999998], [0.5, 0.5, 0.49999999999999983], [0.0, 0.0, 0.0]]",[39 39 26 82],-6.29428713,-0.117497235,256.0
74194,Co2IrSi,362b7004-d89e-41a9-9587-355ca73a8b6f,"[[2.61497209, 2.61497209, -0.0], [-2.61497209, 2.61497209, -0.0], [0.0, 0.0, 6.94699125]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[27 27 27 27 77 77 14 14],-7.368464795,-0.280260105,519.1
1948,Sc2AgSn,f5177bca-8c93-4566-b546-e715402b8a8f,"[[3.49504262, 3.49504262, 0.0], [-3.49504262, 3.49504262, -0.0], [-0.0, -0.0, 7.01518779]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[21 21 21 21 47 47 50 50],-5.2476415925,-0.4825524062499999,104.8
10998,Mn2TiSb,24644176-3d82-4602-ae82-a28bd5fc26dc,"[[3.03553459, 3.03553459, -0.0], [-3.03553459, 3.03553459, -0.0], [-0.0, -0.0, 6.07513317]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 25 25 22 22 51 51],-7.68138315375,-0.2675912937499998,207.2
27531,Y2HfTl,c1fc5853-2a66-42ef-85df-7a90e9ded2a1,"[[3.28558767, 3.28558767, -0.0], [-3.28558767, 3.28558767, -0.0], [-0.0, -0.0, 9.73744033]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[39 39 39 39 72 72 81 81],-6.25411955625,-0.005325875625,0.0
38185,Pd2MnPb,0813792a-4e26-449d-bf7e-b4dd2cd35854,"[[3.27560478, 3.27560478, -0.0], [-3.27560478, 3.27560478, 0.0], [-0.0, -0.0, 6.5563942]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[46 46 46 46 25 25 82 82],-5.89113787875,-0.1745885762500005,181.0
18851,Co2PtSn,c1cec4aa-abae-45fc-b0a5-87f60f5ee8c2,"[[2.80429837, 2.80429837, -0.0], [-2.80429837, 2.80429837, 0.0], [0.0, 0.0, 7.2572322]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [2.220446049250313e-16, 0.5000000000000001, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[27 27 27 27 78 78 50 50],-6.0397238825,-0.033904646249999,293.0
17484,Co2ZnGa,e6be922b-71e1-46fd-9b69-8bc3a1a4ad58,"[[2.54595412, 2.54595412, 0.0], [-2.54595412, 2.54595412, -0.0], [0.0, -0.0, 7.62295876]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[27 27 27 27 30 30 31 31],-4.53611631375,-0.0150605649999997,510.4
86472,Rh2NiIn,28c20909-43f5-4cd2-aa98-5d1ea2858551,"[[2.77456109, 2.77456109, 0.0], [-2.77456109, 2.77456109, -0.0], [0.0, 0.0, 7.69834266]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999999], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999999], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[45 45 45 45 28 28 49 49],-5.735548235,-0.0963126975000001,172.3
2929,Ti2VSb,3d835b02-4caf-4f1c-93ab-beb0188b1968,"[[2.81809739, 2.81809739, 0.0], [-2.81809739, 2.81809739, -0.0], [0.0, 0.0, 8.64892005]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[22 22 22 22 23 23 51 51],-7.3723878725,-0.19631340875,208.2
100569,Pt2FeIn,40039bc2-2dae-4213-9404-39b9fbb499b7,"[[2.81002195, 2.81002195, 0.0], [-2.81002195, 2.81002195, 0.0], [-0.0, 0.0, 8.14081357]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[78 78 78 78 26 26 49 49],-5.95313725375,-0.1933878512499998,116.9
13652,Fe2ScGa,c9df2270-9f9b-468d-9368-14b47af4b54e,"[[-0.0, 3.07581516, 3.07581516], [3.07581516, 0.0, 3.07581516], [3.07581516, 3.07581516, 0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.75, 0.75, 0.75], [0.0, 0.0, 0.0]]",[26 26 21 31],-6.57850785,-0.1547288575000003,1181.6
70376,Mn2ZrGe,9ae3a622-cfb1-473e-88a4-84ff44240d19,"[[2.74525161, 2.74525161, -0.0], [-2.74525161, 2.74525161, 0.0], [0.0, 0.0, 8.25807857]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 25 25 40 40 32 32],-7.87452116875,-0.1878054887499995,576.0
676,Sc2FeGe,525bde10-651c-49b0-9765-7596a68d0c73,"[[3.26330897, 3.26330897, -0.0], [-3.26330897, 3.26330897, 0.0], [-0.0, -0.0, 6.52341775]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[21 21 21 21 26 26 32 32],-6.7524822575,-0.4312043174999997,131.3
54315,Ir2MnSi,976c2a32-bcd7-4049-b5a7-b4652af606d3,"[[2.83110689, 2.83110689, 0.0], [-2.83110689, 2.83110689, -0.0], [0.0, -0.0, 6.76385774]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[77 77 77 77 25 25 14 14],-8.43393183125,-0.4363566937500005,12.0
36388,Rh2FeSn,3cca7213-2985-4a36-83a9-263250d443af,"[[2.93235405, 2.93235405, -0.0], [-2.93235405, 2.93235405, 0.0], [0.0, 0.0, 7.09224009]]","[[0.4999999999999999, 3.786115201965999e-17, 0.24999999999999997], [0.9999999999999999, 0.49999999999999983, 0.7499999999999998], [0.4999999999999999, 3.786115201965999e-17, 0.7499999999999998], [0.9999999999999999, 0.49999999999999983, 0.24999999999999997], [0.0, 0.0, 0.49999999999999983], [0.4999999999999999, 0.4999999999999999, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.49999999999999983]]",[45 45 45 45 26 26 50 50],-6.9411249125,-0.2830639887500004,447.4
87916,Pd2CoAl,d5828bad-f0c5-4a42-bb04-f8ea0bdd5884,"[[2.71627113, 2.71627113, 0.0], [-2.71627113, 2.71627113, -0.0], [-0.0, 0.0, 7.5224265]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[46 46 46 46 27 27 13 13],-5.66695013625,-0.3662080850000002,252.6
36536,Rh2NiGe,d5d6b70e-3103-4f93-99d2-05573131dc73,"[[2.82437416, 2.82437416, 0.0], [-2.82437416, 2.82437416, -0.0], [0.0, 0.0, 6.67409922]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[45 45 45 45 28 28 32 32],-6.4259440575,-0.2973559074999992,171.1
